Filename,PM7 HOMO(eV),PM7 LUMO(eV)
h5658,-8.446,-1.751
h566,-9.008,-1.049
h5661,-8.423,-0.674
h5662,-8.39,-0.916
h5663,-8.432,-0.132
h5664,-8.317,-0.094
h5666,-8.262,-0.496
h5668,-8.397,-0.428
h5669,-8.222,-1.392
h567,-8.986,-1.401
h5670,-8.277,-0.392
h5672,-8.364,-0.63
h5673,-8.625,-1.537
h5674,-8.442,-1.574
h5675,-8.394,-0.026
h5676,-8.375,-0.121
h5677,-8.252,0.099
h5678,-8.306,-0.457
h5679,-8.497,-0.459
h568,-8.736,-0.833
h5680,-8.33,-0.229
h5681,-8.537,-0.536
h5683,-8.18,-0.319
h5685,-8.32,-1.077
h5686,-8.172,-0.263
h5687,-8.553,-0.49
h5688,-8.327,-0.885
h5689,-8.785,-0.845
h569,-9.097,-1.195
h5690,-8.538,-1.267
h5691,-8.344,-1.191
h5692,-8.895,-1.485
h5693,-8.869,-1.482
h5694,-9.072,-1.875
h5695,-8.602,-0.935
h5696,-8.349,-0.704
h5697,-8.518,-0.843
h5699,-8.235,-1.324
h57,-8.306,-1.201
h5700,-8.322,-0.665
h5701,-8.66,-1.034
h5702,-8.723,-1.158
h5704,-8.933,-1.519
h5705,-8.843,-1.469
h5706,-8.684,-1.723
h5708,-8.365,-0.497
h5709,-8.419,-0.472
h571,-8.432,-0.585
h5710,-8.815,-1.186
h5711,-8.551,-0.898
h5713,-8.865,-1.887
h5714,-8.512,-1.451
h5715,-8.597,-1.437
h5718,-8.414,-0.258
h5719,-8.36,-0.232
h572,-8.054,-0.871
h5720,-8.263,-1.054
h5721,-8.351,-0.194
h5724,-8.281,-0.825
h5725,-8.376,-1.6
h5726,-8.671,-1.639
h5727,-8.402,-0.944
h5728,-7.184,-0.227
h5729,-7.773,-0.193
h5730,-8.402,-1.571
h5733,-8.064,-0.36
h5734,-8.434,-1.095
h5735,-8.677,-1.393
h5736,-8.687,-1.354
h5738,-8.644,-1.392
h5739,-8.314,-0.573
h574,-8.315,-0.778
h5740,-8.371,-0.831
h5741,-8.192,-0.394
h5742,-8.26,-0.447
h5743,-8.359,-0.607
h5744,-8.685,-1.57
h5745,-8.746,-1.213
h5746,-8.657,-1.088
h5747,-8.345,-1.566
h5748,-7.787,-0.69
h5749,-8.197,-0.574
h575,-8.882,-2.408
h5750,-8.125,-0.608
h5751,-8.144,-0.69
h5753,-8.651,-1.312
h5754,-8.307,-1.942
h5755,-8.356,-0.785
h5757,-8.268,-0.18
h5758,-7.729,-0.309
h5759,-8.486,-2.36
h576,-8.871,-1.598
h5760,-8.743,-2.688
h5761,-8.152,-0.536
h5762,-8.346,-0.829
h5763,-8.398,-1.356
h5764,-8.223,-0.718
h5765,-8.087,-0.456
h5766,-8.142,-0.609
h5767,-8.484,-1.38
h5768,-8.42,-0.989
h5769,-8.337,-0.909
h577,-8.707,-1.774
h5770,-8.417,-1.029
h5772,-8.199,-0.638
h5773,-7.946,-0.178
h5774,-7.965,-0.692
h5777,-8.386,-2.34
h5778,-8.319,-1.495
h5779,-8.295,-1.69
h578,-8.376,-1.041
h5780,-8.056,-0.928
h5781,-8.09,-0.958
h5783,-8.14,-0.854
h5784,-8.191,-0.542
h5785,-8.08,-0.484
h5786,-7.952,-0.193
h5788,-8.145,-0.44
h579,-8.207,-1.053
h5794,-8.064,-0.629
h5795,-8.284,-1.479
h5796,-8.097,-1.515
h5798,-8.111,-0.258
h5799,-8.094,-0.19
h580,-8.706,-0.933
h5800,-7.943,-0.636
h5801,-8.216,-0.416
h5802,-7.958,-0.613
h5803,-8.178,-0.82
h5804,-8.046,-0.519
h5805,-7.967,-0.562
h5806,-8.066,-0.681
h5807,-8.186,-1.007
h5808,-8.33,-0.592
h5809,-8.208,-0.755
h581,-8.377,-1.003
h5810,-8.258,-0.888
h5811,-8.456,-1.04
h5812,-8.449,-1.222
h5813,-8.022,-1.173
h5814,-8.588,-1.506
h5815,-8.598,-1.457
h5816,-8.733,-1.806
h5817,-8.295,-0.978
h5818,-8.208,-1.37
h5819,-8.284,-0.915
h5822,-8.164,-1.254
h5823,-8.081,-0.714
h5824,-8.365,-1.038
h5825,-8.362,-1.183
h5826,-8.463,-1.286
h5827,-8.601,-1.485
h5828,-8.531,-1.437
h5829,-8.374,-1.684
h583,-8.28,-0.811
h5830,-8.086,-0.672
h5831,-8.069,-0.572
h5832,-8.072,-0.525
h5833,-8.534,-1.126
h5834,-8.328,-0.9
h5835,-8.6,-2.148
h5836,-8.567,-1.854
h5837,-8.21,-1.421
h5838,-8.316,-1.377
h584,-8.795,-0.751
h5840,-7.861,-0.734
h5841,-8.13,-0.433
h5842,-8.03,-0.306
h5843,-7.977,-1.056
h5844,-8.037,-0.269
h5847,-8.049,-0.825
h5848,-8.102,-1.543
h5849,-8.31,-1.601
h585,-8.76,-0.873
h5850,-8.164,-0.87
h5851,-7.095,-0.491
h5852,-7.604,-0.414
h5853,-8.109,-1.517
h5856,-7.91,-0.573
h5857,-8.097,-1.114
h5858,-8.328,-1.341
h5859,-8.411,-1.312
h586,-8.755,-1.164
h5860,-8.375,-1.114
h5861,-8.385,-1.328
h5862,-8.037,-0.755
h5863,-8.116,-0.883
h5864,-7.92,-0.587
h5865,-7.93,-0.62
h5866,-8.033,-0.787
h5867,-8.377,-1.556
h5868,-8.422,-1.175
h5869,-8.371,-1.035
h587,-8.276,-1.401
h5870,-8.22,-1.489
h5871,-7.717,-0.709
h5872,-7.901,-0.648
h5873,-8.057,-0.641
h5874,-8.077,-0.75
h5875,-7.968,-0.234
h5876,-7.908,-0.642
h5877,-8.423,-1.311
h5879,-8.086,-0.787
h588,-8.296,-0.795
h5880,-8.174,-1.274
h5882,-8.313,-1.326
h5884,-8.768,-1.641
h5885,-8.824,-1.685
h5886,-8.66,-1.556
h5887,-8.225,-1.351
h5888,-8.586,-1.457
h5891,-8.745,-1.687
h5894,-8.521,-1.478
h5895,-8.387,-1.167
h5896,-8.221,-1.56
h5899,-8.706,-2.558
h59,-8.215,-0.756
h590,-8.582,-0.783
h5902,-8.532,-1.421
h5903,-8.32,-1.642
h5904,-8.64,-1.477
h5905,-8.484,-1.431
h5906,-8.347,-1.691
h591,-8.882,-1.624
h5910,-8.769,-1.814
h5911,-8.526,-1.455
h5913,-8.521,-1.421
h5914,-8.69,-1.647
h5915,-8.5,-1.729
h5916,-8.748,-1.821
h5917,-8.478,-1.902
h5919,-8.739,-2.148
h592,-8.701,-1.63
h5921,-8.949,-2.127
h5922,-8.965,-2.039
h5925,-8.688,-1.66
h5926,-8.722,-1.557
h5927,-8.599,-1.774
h5928,-8.712,-1.906
h593,-8.82,-0.726
h5930,-8.544,-1.459
h5931,-8.793,-1.723
h5932,-8.761,-1.78
h5934,-8.968,-2.158
h5935,-8.899,-1.903
h5936,-8.776,-2.039
h5938,-8.532,-1.439
h5939,-8.517,-1.471
h594,-8.885,-0.694
h5941,-8.677,-1.664
h5946,-8.753,-2.046
h5947,-8.208,-1.617
h5948,-8.537,-1.371
h5952,-8.46,-1.568
h5954,-8.397,-1.556
h5955,-8.265,-2.037
h5956,-8.773,-2.047
h5958,-7.399,-1.332
h5963,-8.065,-1.425
h5965,-8.61,-2.118
h5966,-8.765,-1.903
h5969,-8.416,-1.345
h597,-8.531,-0.821
h5971,-8.385,-1.261
h5972,-8.356,-1.407
h5973,-8.513,-1.428
h5974,-8.615,-2.326
h5975,-8.812,-1.745
h5976,-8.755,-1.717
h5977,-8.429,-1.804
h5978,-7.899,-1.455
h5979,-8.308,-1.401
h598,-8.83,-1.081
h5981,-8.219,-1.431
h5982,-8.405,-1.228
h5983,-8.828,-2.481
h5984,-9.09,-2.814
h5985,-8.353,-1.18
h5987,-8.537,-1.476
h5988,-8.48,-1.358
h5989,-8.431,-1.672
h599,-8.541,-0.745
h5990,-8.512,-1.371
h5992,-8.499,-1.342
h5993,-8.662,-1.941
h5994,-8.494,-1.873
h5995,-8.601,-1.349
h5996,-8.554,-1.285
h5997,-8.491,-1.323
h5998,-8.572,-1.522
h5999,-8.65,-1.407
h60,-8.373,-0.904
h600,-8.742,-0.815
h6005,-9.74,-2.307
h6007,-11.371,-2.936
h6008,-9.444,-2.657
h6010,-9.722,-2.658
h6012,-8.239,-2.413
h6013,-8.485,-2.452
h6014,-8.53,-2.387
h6015,-9.373,-2.595
h6016,-9.178,-2.517
h6018,-8.374,-2.466
h6019,-9.028,-2.479
h602,-8.688,-1.309
h6021,-9,-2.55
h6022,-9.178,-2.511
h6023,-9.056,-2.456
h6024,-8.702,-2.48
h6026,-9.254,-2.342
h6027,-10.034,-2.514
h6028,-9.436,-2.359
h6029,-9.964,-2.454
h603,-8.643,-0.898
h6030,-10.356,-2.442
h6031,-9.576,-2.476
h6032,-10.063,-2.615
h6033,-9.169,-2.438
h6034,-10.196,-2.473
h6035,-8.986,-2.512
h6036,-9.598,-2.551
h6037,-10.194,-2.622
h6038,-9.724,-2.552
h6039,-11.005,-2.774
h604,-8.948,-1.085
h6040,-10.484,-2.668
h6041,-10.073,-2.754
h6042,-10.593,-2.792
h6043,-8.799,-2.684
h6044,-8.377,-2.65
h6045,-8.643,-2.44
h6046,-8.799,-2.426
h6047,-9.558,-2.729
h6048,-8.827,-2.567
h605,-8.818,-1.147
h6050,-9.528,-2.727
h6051,-8.965,-2.588
h6052,-9.084,-2.685
h6053,-8.705,-2.386
h6054,-8.783,-2.395
h6055,-8.792,-2.378
h6057,-8.764,-2.371
h606,-9.259,-1.335
h6060,-8.622,-2.411
h6061,-9.508,-2.329
h6063,-9.011,-2.509
h6065,-8.027,-2.318
h6066,-9.549,-2.359
h6069,-8.272,-2.393
h607,-9.11,-1.46
h6070,-9.29,-2.458
h6073,-9.145,-2.594
h6074,-8.507,-2.362
h6075,-8.996,-2.444
h6076,-8.578,-2.304
h6077,-8.582,-2.3
h6078,-8.736,-2.392
h6079,-9.685,-2.613
h608,-9.296,-1.599
h6080,-9.087,-2.608
h6081,-8.499,-2.548
h6082,-8.015,-2.403
h6083,-8.348,-2.268
h6084,-8.314,-2.365
h6085,-8.327,-2.419
h6086,-8.725,-2.407
h6087,-8.366,-0.906
h6089,-8.732,-2.589
h609,-9.427,-1.929
h6091,-8.807,-1.592
h6092,-8.9,-1.706
h6093,-8.58,-1.103
h6094,-8.695,-1.413
h6095,-8.801,-1.502
h6096,-8.903,-1.732
h6097,-8.911,-1.782
h6099,-8.215,-1.222
h61,-8.738,-1.851
h610,-8.523,-1.038
h6100,-8.329,-1.394
h6101,-8.206,-0.965
h6102,-8.371,-1.369
h6103,-8.495,-1.046
h6104,-8.625,-1.348
h6105,-8.752,-2.559
h6106,-8.842,-2.672
h6108,-8.513,-1.296
h6109,-8.646,-1.499
h611,-8.632,-1.312
h6111,-8.474,-1.535
h6112,-8.619,-1.327
h6113,-8.724,-1.516
h6114,-8.545,-1.292
h6115,-8.677,-1.498
h6116,-8.648,-1.048
h6117,-8.745,-1.421
h6119,-8.716,-1.38
h612,-8.219,-1.386
h6120,-8.584,-0.916
h6121,-8.674,-1.27
h6123,-8.612,-1.312
h6126,-8.46,-1.096
h6127,-8.549,-1.316
h6128,-8.636,-1.947
h6129,-8.731,-1.975
h613,-8.622,-0.88
h6130,-8.487,-1.916
h6131,-8.576,-2.02
h6132,-8.552,-0.906
h6133,-8.672,-1.299
h6134,-8.49,-1.209
h6135,-8.621,-1.611
h6136,-8.608,-1.228
h6137,-8.737,-1.502
h6138,-8.767,-1.464
h6139,-8.873,-1.727
h6140,-8.548,-0.937
h6141,-8.668,-1.319
h6142,-8.539,-1.18
h6143,-8.678,-1.53
h6144,-8.597,-1.607
h6145,-8.717,-1.669
h6146,-8.681,-1.192
h6147,-8.764,-1.515
h6148,-8.681,-1.404
h6149,-8.792,-1.749
h615,-8.993,-1.444
h6150,-8.634,-1.568
h6151,-8.764,-1.725
h6152,-8.862,-1.679
h6153,-8.959,-2.005
h6154,-8.771,-1.857
h6155,-8.894,-1.939
h6156,-8.923,-1.892
h6157,-9.014,-2.085
h6159,-9.075,-2.312
h616,-9.105,-1.554
h6160,-8.689,-1.328
h6161,-8.807,-1.59
h6163,-8.379,-1.666
h6164,-8.511,-1.841
h6165,-8.559,-1.111
h6166,-8.685,-1.446
h6167,-8.556,-1.045
h6168,-8.67,-1.375
h6169,-8.925,-1.641
h617,-9.245,-1.754
h6170,-9.005,-1.83
h6171,-8.721,-1.429
h6172,-8.822,-1.717
h6173,-9.057,-2.422
h6175,-8.925,-2.172
h6176,-8.967,-2.316
h6177,-8.711,-1.695
h6178,-8.843,-1.861
h618,-9.172,-1.637
h6181,-8.327,-1.121
h6182,-8.552,-1.353
h6183,-8.526,-0.957
h6184,-8.631,-1.295
h6185,-8.507,-1.051
h6186,-8.619,-1.277
h6187,-8.528,-1.412
h6188,-8.493,-0.923
h6191,-8.608,-1.639
h6192,-8.601,-1.256
h6195,-8.393,-1.258
h6196,-8.588,-1.492
h6197,-8.448,-2.008
h6198,-8.584,-2.062
h6199,-8.806,-1.936
h62,-7.896,-0.977
h6200,-8.894,-2.091
h6201,-8.619,-1.323
h6202,-8.73,-1.53
h6203,-7.356,-0.865
h6204,-7.537,-1.288
h6205,-7.883,-0.852
h6206,-8.487,-1.979
h621,-8.558,-0.785
h6214,-8.324,-1.31
h6215,-8.597,-1.426
h6216,-8.713,-1.633
h6217,-8.665,-1.917
h6219,-8.761,-1.666
h622,-9.181,-1.329
h6220,-8.861,-1.866
h6221,-8.759,-1.54
h6223,-8.853,-1.857
h6224,-8.463,-1.096
h6226,-8.6,-1.311
h6227,-8.711,-1.562
h6228,-8.419,-1.079
h623,-8.6,-1.177
h6230,-8.422,-1.107
h6231,-8.542,-1.233
h6234,-8.802,-2.1
h6235,-8.894,-2.217
h6237,-8.847,-1.712
h624,-9.165,-2.242
h6240,-8.589,-1.886
h6241,-7.907,-1.188
h6242,-8.032,-1.347
h6243,-8.385,-1.09
h6244,-8.481,-1.391
h6245,-8.261,-1.183
h6246,-8.394,-1.401
h6248,-8.415,-1.467
h625,-8.989,-1.946
h6254,-9.261,-2.382
h6255,-9.545,-2.721
h6256,-8.818,-2.368
h626,-8.575,-1.473
h6272,-8.741,-1.972
h628,-8.123,-0.818
h6280,-8.736,-2.104
h6281,-8.466,-2.114
h6282,-8.752,-2.314
h6283,-8.489,-2.006
h6284,-8.663,-2.079
h6285,-8.57,-2.33
h6286,-8.598,-2.23
h6287,-8.878,-2.282
h6288,-8.698,-2.283
h6289,-9.195,-2.521
h629,-8.544,-0.751
h6290,-9.02,-2.484
h63,-8.154,-0.876
h630,-8.565,-0.719
h6300,-8.544,-2.258
h6307,-8.591,-1.931
h631,-8.345,-1.137
h6311,-8.549,-1.917
h632,-8.533,-0.71
h6321,-7.9,-1.935
h6329,-8.407,-1.776
h6330,-8.387,-1.828
h6337,-8.235,-1.772
h6338,-8.094,-1.912
h6342,-8.54,-1.356
h6343,-8.998,-1.198
h6344,-10.196,-2.457
h6345,-10.542,-2.819
h6346,-9.246,-1.903
h6347,-8.866,-1.595
h6348,-9.469,-1.932
h6349,-9.668,-2.083
h635,-8.192,-1.03
h6350,-8.148,-1.631
h6351,-8.096,-1.527
h6352,-8.418,-1.544
h6353,-8.953,-2.539
h6354,-9.029,-2.003
h6356,-8.422,-1.676
h6357,-8.268,-1.734
h6358,-8.8,-1.717
h6359,-8.458,-1.702
h636,-8.495,-1.736
h6360,-8.545,-1.643
h6361,-8.633,-1.542
h6367,-9.341,-1.986
h6368,-9.085,-1.88
h637,-8.953,-1.68
h6371,-8.971,-1.556
h6372,-9.409,-1.789
h6373,-8.891,-1.436
h6374,-9.413,-1.478
h6376,-9.108,-1.543
h6377,-9.502,-1.766
h6379,-10.032,-2.049
h638,-8.442,-1.074
h6383,-8.6,-1.782
h6385,-8.32,-2.035
h6386,-9.163,-1.954
h6387,-8.457,-1.61
h6388,-8.608,-1.523
h6393,-8.682,-1.957
h6395,-8.227,-1.505
h6397,-8.608,-1.44
h640,-7.687,-0.645
h6401,-8.578,-1.372
h6403,-8.82,-1.954
h6405,-8.632,-1.704
h6406,-7.305,-1.302
h641,-8.532,-1.705
h6410,-8.811,-1.968
h6411,-8.043,-1.394
h6412,-9.02,-1.746
h6413,-8.889,-2.021
h6414,-9.314,-2.001
h6415,-9.255,-1.944
h6416,-9.053,-2.005
h6417,-8.358,-1.533
h6418,-8.718,-1.739
h6419,-8.441,-1.351
h6420,-8.441,-1.397
h6421,-8.577,-1.546
h6422,-9.239,-2.209
h6427,-8.25,-1.36
h6428,-8.158,-1.468
h6430,-8.924,-1.12
h6431,-9.332,-2.615
h6432,-9.594,-2.961
h6433,-9.398,-1.681
h6434,-9.068,-1.268
h6435,-9.414,-1.64
h6436,-9.518,-1.898
h6437,-8.283,-1.314
h6438,-8.353,-1.151
h6439,-8.588,-1.213
h644,-7.973,-0.744
h6440,-9.224,-2.629
h6441,-9.065,-2.052
h6442,-8.691,-1.423
h6443,-8.417,-1.44
h6444,-9.063,-1.404
h6445,-8.628,-1.472
h6447,-8.856,-1.197
h6448,-9.086,-1.083
h6449,-9.018,-1.384
h645,-8.838,-1.135
h6450,-8.578,-1.156
h6452,-9.045,-1.1
h6454,-9.072,-1.882
h6455,-9.159,-1.11
h6456,-9.167,-1.189
h6457,-9.029,-1.415
h6458,-9.328,-1.639
h6459,-9.136,-1.147
h646,-8.736,-1.456
h6461,-8.99,-1.689
h6463,-9.302,-1.605
h6464,-9.22,-1.759
h6465,-9.505,-1.884
h6466,-9.377,-2.045
h6467,-9.542,-2.12
h6469,-8.785,-1.471
h647,-8.914,-1.529
h6471,-8.443,-1.784
h6472,-9.367,-1.623
h6474,-8.857,-1.208
h6475,-9.531,-1.779
h6478,-9.38,-2.27
h6479,-8.858,-1.797
h648,-8.892,-1.401
h6482,-8.83,-1.119
h6483,-8.857,-1.112
h6484,-8.707,-1.534
h6485,-8.826,-1.094
h6488,-8.521,-1.405
h6489,-8.903,-2.138
h649,-8.891,-1.54
h6490,-9.37,-2.052
h6491,-8.948,-1.473
h6492,-7.416,-1.022
h6493,-7.945,-0.998
h6494,-8.95,-2.108
h6499,-9.07,-1.819
h65,-8.252,-1.015
h650,-8.282,-0.797
h6500,-9.358,-1.786
h6501,-9.363,-1.694
h6502,-9.221,-1.805
h6503,-8.558,-1.258
h6504,-9.045,-1.468
h6506,-8.696,-1.27
h6508,-9.304,-2.294
h6509,-9.096,-1.668
h651,-8.644,-1.005
h6510,-9.042,-1.668
h6511,-8.523,-1.828
h6512,-7.988,-1.339
h6513,-8.48,-1.349
h6514,-8.339,-1.324
h6515,-8.343,-1.39
h6518,-9.607,-2.556
h6519,-9.89,-2.902
h652,-8.406,-0.738
h6520,-9.257,-1.934
h6521,-8.938,-1.688
h6522,-9.152,-2.06
h6523,-9.375,-2.142
h6524,-8.197,-1.723
h6525,-8.086,-1.71
h6526,-8.447,-1.757
h6527,-9.077,-2.563
h6529,-8.68,-2.119
h653,-8.392,-0.747
h6530,-8.359,-1.814
h6531,-8.341,-1.751
h6532,-8.655,-1.887
h6534,-8.477,-1.753
h6535,-8.527,-1.719
h6536,-8.998,-1.615
h6537,-9.14,-1.542
h6538,-8.469,-1.632
h654,-8.497,-0.943
h6541,-9.096,-2.027
h6542,-9.125,-1.825
h6543,-9.155,-1.614
h6544,-9.316,-1.673
h6545,-8.771,-1.779
h6546,-9.093,-1.957
h6547,-8.804,-1.672
h6548,-9.019,-1.698
h655,-8.839,-1.76
h6550,-8.87,-1.751
h6551,-9.198,-1.932
h6552,-9.026,-1.919
h6553,-9.564,-2.156
h6554,-9.383,-2.124
h6555,-9.559,-2.197
h6556,-9.808,-2.345
h6557,-8.706,-1.818
h6558,-8.809,-1.962
h6559,-8.385,-1.96
h6560,-9.28,-1.922
h6561,-8.573,-1.709
h6563,-9.493,-2.047
h6565,-9.491,-2.479
h6566,-9.229,-2.237
h6567,-8.763,-1.911
h6569,-8.37,-1.6
h657,-8.812,-1.207
h6570,-8.735,-1.6
h6571,-8.758,-1.592
h6572,-8.582,-1.677
h6573,-8.727,-1.574
h6576,-8.43,-1.696
h6577,-8.599,-2.072
h6578,-9.21,-2.054
h6579,-8.797,-1.736
h658,-8.318,-1.565
h6580,-7.367,-1.517
h6584,-8.611,-2.081
h6585,-8.255,-1.567
h6586,-8.814,-1.888
h6587,-8.958,-1.958
h6588,-9.236,-2.021
h6589,-9.234,-1.999
h659,-7.757,-0.804
h6590,-9.148,-1.943
h6591,-8.486,-1.72
h6592,-8.604,-1.902
h6593,-8.546,-1.585
h6594,-8.587,-1.607
h6595,-8.716,-1.645
h6597,-9.038,-1.924
h6598,-8.979,-1.912
h6599,-8.472,-1.901
h660,-8.207,-0.755
h6600,-7.929,-1.69
h6601,-8.389,-1.563
h6602,-8.279,-1.648
h6603,-8.291,-1.754
h6605,-8.922,-1.121
h6607,-8.735,-1.179
h6608,-9.41,-1.384
h6609,-9.603,-1.473
h661,-8.098,-0.718
h6610,-7.995,-1.2
h6611,-8,-1.325
h6612,-8.241,-1.163
h6613,-9.011,-2.334
h6614,-8.818,-1.721
h6615,-8.424,-1.191
h6617,-8.718,-1.232
h6618,-8.283,-1.207
h6619,-8.437,-1.431
h662,-8.111,-0.908
h6620,-8.542,-1.37
h6621,-8.977,-1.208
h6622,-9.372,-1.349
h6623,-8.802,-1.144
h6624,-9.211,-1.281
h6625,-8.653,-1.281
h6627,-9.356,-1.356
h6628,-9.252,-1.308
h6629,-9.606,-1.535
h663,-8.694,-1.524
h6630,-9.54,-1.448
h6631,-9.623,-1.611
h6632,-9.71,-1.864
h6633,-8.295,-1.191
h6635,-9.26,-1.506
h6637,-8.433,-1.103
h6638,-8.437,-1.114
h6639,-7.158,-1.184
h6641,-7.958,-1.226
h6642,-8.17,-1.108
h6643,-8.27,-1.034
h6644,-8.267,-1.078
h6645,-8.416,-1.132
h6646,-7.676,-1.168
h6647,-8.065,-1.059
h6648,-8.004,-1.116
h6649,-8.006,-1.163
h6650,-9.49,-2.298
h6651,-9.697,-2.638
h6653,-8.778,-1.18
h6654,-8.33,-1.197
h6656,-8.916,-1.065
h6657,-9.334,-1.552
h6658,-9.172,-1.552
h666,-8.72,-1.466
h6660,-9.292,-1.221
h6661,-8.448,-1.411
h6663,-8.101,-1.509
h6664,-8.512,-1.372
h6665,-9.442,-2.136
h6666,-9.121,-1.874
h6667,-8.562,-1.371
h6668,-8.682,-1.658
h6669,-8.223,-1.234
h6670,-8.404,-1.196
h6671,-8.212,-1.154
h6672,-9.048,-1.528
h6674,-8.666,-1.367
h6675,-9.1,-1.503
h6676,-8.978,-1.212
h6677,-8.78,-1.359
h6678,-9.14,-1.375
h6679,-9.094,-1.341
h668,-8.16,-0.179
h6680,-8.866,-1.382
h6682,-9.326,-1.5
h6683,-8.804,-1.411
h6684,-8.694,-1.328
h6685,-8.209,-1.471
h6687,-8.549,-1.766
h6688,-9.05,-2.048
h6689,-8.818,-1.846
h669,-8.836,-2.493
h6690,-8.91,-2.155
h6692,-8.176,-1.852
h6693,-8.196,-1.834
h6694,-8.442,-1.856
h6695,-8.676,-2.577
h6696,-8.777,-2.029
h6699,-8.678,-1.938
h67,-8.036,-1.226
h670,-9.158,-2.824
h6700,-8.521,-1.98
h6702,-8.391,-1.872
h6703,-8.857,-1.793
h6704,-8.422,-1.807
h6707,-8.844,-2.091
h6708,-8.687,-1.966
h6709,-8.867,-1.785
h671,-8.505,-1.165
h6710,-8.841,-1.944
h6711,-8.599,-1.925
h6712,-8.878,-2.103
h6713,-8.62,-1.831
h6714,-8.769,-1.86
h6715,-8.697,-2.062
h6716,-8.694,-1.909
h6717,-8.953,-2.067
h6718,-8.825,-2.039
h6719,-9.221,-2.258
h672,-8.67,-1.399
h6721,-9.098,-2.387
h6722,-9.361,-2.394
h6723,-8.772,-2.09
h6724,-8.355,-2.079
h6725,-8.505,-1.951
h6726,-8.707,-1.821
h6727,-9.188,-2.166
h6729,-9.247,-2.457
h673,-8.453,-0.686
h6731,-8.683,-2.033
h6732,-8.6,-2.263
h6734,-8.716,-1.776
h6735,-8.735,-1.768
h6736,-8.493,-1.831
h6737,-8.703,-1.756
h6740,-8.372,-1.857
h6742,-8.992,-2.121
h6743,-8.666,-1.891
h6744,-7.387,-1.709
h6745,-7.846,-1.659
h6749,-8.264,-1.753
h6750,-8.822,-1.911
h6751,-8.639,-2.207
h6753,-8.886,-2.185
h6754,-8.445,-1.796
h6757,-8.433,-1.763
h6758,-8.578,-1.873
h6759,-8.841,-2.335
h676,-8.157,-0.183
h6760,-9.014,-2.057
h6762,-7.906,-1.849
h6763,-8.36,-1.722
h6764,-8.259,-1.81
h6765,-8.266,-1.899
h6766,-8.46,-1.789
h6767,-9.137,-1.223
h6768,-9.846,-2.565
h6769,-10.117,-2.913
h677,-8.088,-0.863
h6770,-9.387,-1.74
h6771,-8.988,-1.409
h6772,-9.558,-1.922
h6773,-9.816,-2.063
h6774,-8.195,-1.422
h6775,-8.307,-1.451
h6776,-8.469,-1.345
h6777,-9.184,-2.609
h6778,-9.264,-2.009
h6779,-8.979,-2.111
h678,-8.039,-0.121
h6780,-8.67,-1.499
h6781,-8.335,-1.543
h6782,-8.962,-1.521
h6783,-8.525,-1.525
h6784,-8.731,-1.55
h6785,-8.85,-1.447
h6786,-9.053,-1.265
h6787,-9.429,-1.337
h6788,-8.562,-1.393
h6790,-9.19,-1.192
h6791,-9.532,-2.045
h6792,-9.274,-2.004
h6793,-9.62,-1.273
h6794,-9.478,-1.549
h6795,-9.165,-1.54
h6796,-9.57,-1.783
h6797,-9.115,-1.412
h6799,-8.833,-1.878
h6802,-9.317,-1.812
h6803,-9.974,-2.029
h6804,-9.754,-2.094
h6805,-9.963,-2.124
h6807,-8.7,-1.597
h6808,-8.812,-1.811
h6809,-8.393,-1.864
h681,-8.343,-1.696
h6810,-9.307,-1.736
h6811,-9.741,-1.804
h6812,-9.836,-1.938
h6813,-10,-2.115
h6814,-9.716,-2.029
h6816,-8.765,-1.34
h6818,-8.75,-1.726
h682,-8.463,-1.845
h6820,-9.387,-2.287
h6821,-8.876,-1.838
h6826,-8.704,-1.582
h6827,-8.727,-1.256
h683,-8.237,-1.097
h6830,-8.534,-1.496
h6832,-9.42,-2.076
h6833,-8.982,-1.557
h6835,-7.886,-1.116
h6836,-8.976,-2.143
h6840,-9.262,-1.631
h6841,-9.088,-1.863
h6842,-9.455,-1.807
h6843,-9.356,-1.977
h6844,-9.146,-1.858
h6845,-8.481,-1.364
h6846,-8.978,-1.565
h6847,-8.575,-1.311
h6848,-8.59,-1.288
h6849,-8.71,-1.388
h685,-8.227,-1.003
h6850,-9.509,-2.152
h6851,-9.059,-1.775
h6852,-8.976,-1.755
h6854,-7.95,-1.453
h6856,-8.285,-1.421
h6857,-8.291,-1.509
h6859,-9.15,-2.219
h686,-8.245,-1.137
h6860,-9.469,-2.012
h6863,-9.353,-3.056
h6864,-8.728,-1.687
h6868,-8.716,-1.855
h6870,-8.652,-1.456
h6872,-8.701,-1.564
h6874,-8.733,-2.242
h6878,-8.686,-1.702
h6881,-8.681,-1.817
h6884,-8.663,-1.925
h6887,-9.966,-2.642
h6888,-10.238,-2.992
h6889,-9.453,-1.846
h6890,-9.083,-1.475
h6891,-9.724,-1.953
h6896,-9.251,-2.689
h6897,-9.379,-2.122
h6898,-9.086,-2.196
h6899,-8.756,-1.623
h69,-8.851,-2.724
h690,-8.459,-0.528
h6900,-8.408,-1.587
h6902,-8.609,-1.592
h6905,-9.134,-1.307
h6906,-9.501,-1.397
h6909,-9.278,-1.251
h6910,-9.886,-1.939
h6911,-9.441,-1.897
h6918,-8.925,-1.951
h6925,-10.18,-2.465
h6926,-8.79,-1.65
h6927,-8.892,-1.888
